HUC_12,target,pred,pred_proba,LAT,LONG
40801040205.0,0,0,0.05999356959445662,43.3121084,-82.56156
110100050507.0,0,0,0.008609545273681251,36.0091617,-92.4580869
180201590400.0,1,1,0.7276209432624366,39.1640693,-121.705878
170402020701.0,0,0,0.01829523004928478,44.1043457,-111.3869404
10900010703.0,0,0,0.00850341015504787,42.3202152,-71.2198615
180500020203.0,0,0,0.030577114487305768,38.392778,-122.405511
71000080605.0,0,0,0.028411048809109055,41.4923274,-94.4780936
30601100101.0,0,0,0.006889846545198369,32.5726949,-81.0779648
170200160304.0,0,1,0.06285024237980379,46.761083,-119.1484133
110200030402.0,0,0,0.024758803244381872,38.6051139,-104.7397431
71000080101.0,0,0,0.04549167467667954,41.8226371,-93.6204525
20301040203.0,0,0,0.01729084999337685,40.6922145,-74.1613379
170402060201.0,0,0,0.029619089377786498,43.4316848,-112.7032168
20700070304.0,0,0,0.008419364564708327,39.289247,-77.8003151
40500040411.0,0,0,0.05573285680875648,42.7006719,-84.2420648
150200040402.0,0,0,0.034740322676657165,34.9925935,-108.7735387
170402090405.0,0,0,0.03840855897163286,42.8025906,-113.3680194
70900060301.0,1,1,0.40367522053241234,42.4793408,-88.591995
130600080208.0,0,0,0.021486130756873376,33.4737561,-105.3762385
11000051201.0,1,1,0.39938281036322976,41.636568,-73.0215388
80902010101.0,0,0,0.00613181239973838,30.670685,-90.1664961
31300120404.0,0,0,0.006362419224568601,30.7056332,-85.3040996
40302010504.0,0,0,0.013072011570835974,43.7170878,-89.2428783
60200010401.0,0,0,0.011565126775974578,35.2053078,-85.0262143
180300071002.0,0,0,0.03995278668143285,36.5607986,-119.2108271
31601080703.0,0,0,0.007525236942800603,32.9758347,-88.5635371
102902020403.0,0,0,0.02921777082591761,37.7078783,-92.0805502
170402091208.0,0,0,0.033803474267504185,42.6262158,-113.828068
140802041506.0,0,1,0.06587553150839032,36.801723,-109.6553624
180400510403.0,1,1,0.7033845367641051,37.909664,-121.2055032
20301050401.0,0,0,0.020105854829201037,40.3041279,-74.3944934
121101070106.0,0,0,0.007763887575925817,29.4477926,-99.1119538
70200121110.0,0,0,0.0132746170969846,44.8325893,-93.1877889
130202100305.0,0,1,0.1032436526938923,33.7997682,-106.6634729
90202030106.0,0,0,0.05963110468175412,47.790081,-98.8891722
30101070901.0,0,0,0.00990846873195086,35.7876758,-76.8075666
80102040302.0,0,0,0.022483849341749365,35.9267111,-88.9434156
71200011201.0,0,0,0.03140800638321596,41.076085,-87.3316447
50100070306.0,0,0,0.018495532020585972,40.1377317,-78.9028817
170402090203.0,0,0,0.01066105831508856,42.8720505,-113.1439193
170402061004.0,0,0,0.041240818327139606,42.8939578,-112.917765
150701020204.0,0,1,0.1299173134553038,34.609901,-112.3187005
170800010804.0,0,0,0.01588981337479472,45.5596054,-122.273618
150100120801.0,1,1,0.8777593455455042,36.7292067,-114.7251642
120800040501.0,0,1,0.29894434815675824,33.0754772,-103.1875784
20501060401.0,0,0,0.016449124264469723,41.8988492,-76.4036504
160102040304.0,0,1,0.07770266272399026,41.961141,-112.2467703
110100070703.0,0,0,0.007985460261985166,36.8432248,-90.3932117
170402190202.0,0,0,0.02234309153269159,43.6596319,-114.6022698
50901010709.0,0,0,0.018035133103647787,38.5138623,-82.3054745
50500090502.0,0,0,0.010317917041233469,38.1030253,-81.833897
120800060502.0,1,1,0.9007975233339479,32.8674999,-102.0677309
30601060602.0,0,0,0.010467697627053395,33.4182208,-82.0937342
170102040305.0,0,0,0.028441087728452736,47.081826,-114.417005
150301010104.0,1,1,0.8604660198918809,35.8211186,-114.717523
30203020201.0,0,0,0.007728175236988739,34.842143,-77.3591951
50800011701.0,0,0,0.048175602903368295,40.0126483,-83.6293386
30202010102.0,0,0,0.009988074680667786,36.2666387,-79.0328804
111101030305.0,0,0,0.010554024320998834,36.2108127,-94.3371371
20700070302.0,0,0,0.011557824639705396,39.2873501,-77.8788708
140401090101.0,0,0,0.03605459508248378,41.0894853,-108.8965346
180400130701.0,0,0,0.02414530034419314,38.4395267,-120.946337
180500060102.0,0,0,0.013893915039268432,37.2303172,-122.313527
110701060603.0,0,0,0.009800949021400822,36.7534772,-96.2948457
31502011205.0,0,0,0.006344558168490909,32.4501227,-86.9532127
50800011903.0,0,0,0.030982915309502916,39.8188569,-84.0450314
111401020103.0,0,0,0.007698575536401321,34.564529,-96.6985372
50200060107.0,0,0,0.02128113808825698,39.4642206,-79.4364412
101303030705.0,0,0,0.05023603209211358,45.5967421,-101.5362108
180201160305.0,0,0,0.02853189172103156,38.9780402,-122.7832716
20401050904.0,0,0,0.022825694266758144,40.5506082,-75.1077104
150200080807.0,0,0,0.04738771462256916,35.1571405,-110.7689524
101800060503.0,1,1,0.5926527871974631,42.4589949,-107.9693803
71300090706.0,0,1,0.06579243643401135,40.2072124,-89.4547288
150502020704.0,0,0,0.04496185403890272,31.8312336,-110.0469554
41100020106.0,0,0,0.016722895272637244,41.4009856,-81.1392999
171100190505.0,0,0,0.04135053291363855,47.0840647,-123.0134502
100500042101.0,0,0,0.04864444953782745,48.544271,-107.344709
180102080602.0,0,0,0.01988921458911636,41.6326582,-123.0599811
31300060507.0,0,0,0.006346557453377575,32.0470104,-84.0472966
20700050705.0,0,0,0.012364219014221462,38.2032251,-78.8160055
100901010110.0,0,0,0.019363225144258728,44.8223837,-107.2035729
160600121600.0,1,1,0.8597530019357825,38.4622062,-115.6903375
160102030401.0,1,1,0.48215446857068023,41.5986017,-111.9609693
180102111104.0,0,0,0.02594271250477824,40.7606168,-123.2545484
150100030301.0,0,0,0.027169120453082583,37.3466549,-112.3784802
10802050103.0,0,0,0.018673187031747834,42.0298693,-72.6803473
130301020602.0,0,0,0.047822281686772196,32.3822671,-106.8270461
120500060201.0,0,0,0.03475823260903434,34.2122187,-102.3088649
120500020402.0,0,0,0.02740617542248399,34.323393,-102.752164
140600030402.0,0,0,0.05048489707248987,40.2824778,-110.4206753
170402080204.0,0,0,0.016401589142317242,42.6694784,-111.859632
20503010303.0,0,0,0.013756287243348228,40.803272,-77.2451151
180101100506.0,0,0,0.028474442151699093,38.5926917,-122.9456196
20402060602.0,0,0,0.008469094421587288,39.4557797,-75.4514851
101302010108.0,0,0,0.017372152771073266,47.2583147,-102.637896
180701050209.0,0,0,0.02033412048484862,34.2022519,-118.1662446
20402060404.0,0,0,0.009950749599380783,39.5171156,-75.1648013
121101060403.0,0,0,0.01762575496959557,29.2415448,-99.6139755
10900040802.0,0,0,0.015613812549329862,41.7953482,-71.0445865
150100040802.0,0,0,0.02924657577108611,35.9673611,-112.0682477
160203060103.0,0,1,0.07441257972778038,39.6824751,-113.6543055
30102040401.0,0,0,0.014682807997881355,36.8175852,-78.0456035
90202040603.0,1,1,0.6904137640355184,46.5014888,-97.1185766
120701010601.0,0,0,0.011151433541982943,30.9898133,-96.6588171
100200071208.0,0,0,0.02959567131265834,45.424977,-111.7088963
170602040702.0,0,0,0.023031881816708816,44.9002832,-113.6504446
170402040205.0,0,0,0.039506323177159214,43.7758316,-111.1622238
80801020102.0,0,0,0.012766550134220837,31.3431177,-92.5909533
80302071200.0,0,0,0.014423004977835642,33.6421044,-90.937495
70801070706.0,0,0,0.01839293079750658,40.9075078,-91.9173203
30902060100.0,0,0,0.01054239815627383,27.3545864,-80.5808861
51202060603.0,0,0,0.02783067144881577,38.8159982,-86.145481
110100011106.0,0,0,0.011784287171045203,36.4304685,-93.6037127
30502040103.0,0,0,0.008000229461102884,33.7321272,-81.6792622
20403020408.0,0,0,0.024175338729685473,39.3276266,-74.5559393
31700070206.0,0,0,0.011777750691908551,31.03367,-89.097431
180200020803.0,0,0,0.0326942049362456,41.4033851,-120.6769148
170501010905.0,0,0,0.04801583189099907,43.2816244,-116.0284732
110100020207.0,0,0,0.007964264612308272,36.9862917,-93.200877
50902020205.0,1,1,0.5741926866046431,39.7606753,-84.0114668
110100040305.0,0,0,0.010150981303319392,35.9845836,-92.2057304
20501030409.0,0,0,0.025670801128412024,42.1822829,-76.225913
100800070904.0,0,0,0.02100512797763024,43.8731269,-107.7799019
101202010605.0,0,0,0.01629432182291582,44.2806256,-105.0969733
130600080103.0,0,0,0.012619616649761502,33.3596138,-105.7175645
90203070402.0,0,1,0.07298962609121223,48.0706258,-97.2252973
150400070307.0,1,1,0.7757701634083504,33.4056941,-110.5292615
71200010901.0,0,0,0.027441621494541067,41.1548331,-87.0373549
80802020503.0,1,1,0.32761827964978024,29.9188032,-92.2302751
80902010205.0,0,0,0.0065328001473119734,30.4165568,-90.2134021
20700110806.0,0,0,0.008762620006181757,37.944012,-76.3891032
31300071001.0,0,0,0.006985746668319185,31.792055,-84.1115171
20802011505.0,0,0,0.009473664258206813,37.5912728,-79.5014412
20503040103.0,0,0,0.010211145725342532,40.3795173,-77.9313951
101202010705.0,0,0,0.02580686716532807,44.4763483,-104.5929698
102701040307.0,0,0,0.0319296896141241,39.3395796,-95.124149
110300140301.0,0,0,0.0179968997899206,37.8685646,-98.117219
170501021704.0,1,1,0.7042759825321169,42.8728098,-115.8166137
102300060104.0,0,0,0.017133388267719235,41.1446437,-96.0423107
110100020506.0,0,0,0.01107439165218495,36.9209889,-93.3762897
50301010201.0,1,1,0.6344894641824248,40.3552063,-80.385144
71000060304.0,1,1,0.38946932105638515,42.7957965,-94.9806657
20502060604.0,0,0,0.014584063194724377,41.24743,-76.9889029
120301010607.0,0,0,0.010394429892516608,32.9583687,-97.698933
111401010104.0,0,0,0.013632462750822532,33.646278,-96.5119777
101800080805.0,0,0,0.034045265643542114,42.2730002,-104.7438492
80203030102.0,0,0,0.023299179978373507,34.4495292,-91.4025183
71000070203.0,0,0,0.0218864169742917,42.0643291,-94.8931148
51302040105.0,0,0,0.016554276838992632,35.9192959,-86.8486242
51401041001.0,0,0,0.012289942435546224,37.9602368,-86.2141513
180102070202.0,0,0,0.01939942920748764,41.5544818,-122.5607346
20700090502.0,0,0,0.011905229615772277,39.6923336,-77.1373697
102300070604.0,0,0,0.015591789477424274,41.6347205,-95.7557755
40500040701.0,0,0,0.055837531526425274,42.5542436,-84.5474647
60102070102.0,0,0,0.010438785196276442,36.0863134,-84.0335294
170602011505.0,0,0,0.05602888076031803,44.4411586,-114.0859629
160300051202.0,0,1,0.08105183175057021,39.555361,-112.2519354
10400010603.0,0,0,0.021791728639379913,44.6718122,-71.2105832
180702020106.0,0,0,0.039298576585031005,33.6489906,-116.7920773
102701040302.0,0,0,0.01651606917796057,39.4999793,-95.2589611
130500032304.0,0,0,0.0481977028249384,32.318398,-106.4922599
111102050107.0,0,0,0.010584820930929054,35.263606,-92.4706419
170701020204.0,0,0,0.017844315850979967,46.0690155,-118.3208627
31300011102.0,0,0,0.008101657174420466,33.9684243,-84.3792532
102400050102.0,1,1,0.6345883474233688,40.4283113,-95.6810713
50500060102.0,0,0,0.013911460370443843,37.968191,-81.2424737
20403020203.0,0,0,0.008641501646257498,39.451014,-74.8074077
20700020206.0,0,0,0.01091421871601155,39.408316,-79.1471609
71200070304.0,0,0,0.02542310702768187,41.8056672,-88.700009
102002031004.0,0,0,0.021998618313046687,41.1455292,-96.4106187
102200030108.0,0,0,0.01458442023608272,41.8621452,-97.3198577
180600150102.0,0,0,0.02068887197184408,36.7362977,-121.5981334
180703020504.0,0,0,0.02610357101174803,33.3144177,-117.3405724
140200050705.0,0,0,0.03978075494891321,38.9421504,-108.2934422
80402010405.0,0,0,0.007097479104468514,33.2832228,-92.7438706
20402060106.0,0,0,0.012477850949202977,39.6009434,-75.4683951
100200080705.0,0,0,0.04772083114964843,45.7474545,-111.2739575
50100050402.0,0,0,0.030593859060465193,41.3159246,-78.6394283
20503050902.0,0,0,0.03252831836121526,40.3853529,-76.6221391
51201060804.0,0,0,0.05292408779073146,40.8685349,-86.5492202
180300122001.0,1,1,0.703435156482866,36.2999756,-119.5901635
121101060502.0,0,0,0.009276816298363029,29.4579366,-99.5657301
102600070101.0,0,0,0.022467838123000572,39.0904944,-100.6105202
31002050102.0,0,0,0.011293180849269151,28.1250981,-82.0407989
170402090106.0,0,0,0.01748618497611183,42.5759898,-112.776085
30501100103.0,0,0,0.008125481043976724,33.857227,-81.1442103
130301021007.0,1,1,0.7590939294029181,31.8079446,-106.8572338
102702030606.0,0,0,0.05571669249934218,40.6930851,-97.3903296
180300090803.0,0,1,0.06410509204145275,36.5074663,-120.2261118
20301030702.0,0,0,0.012955924827133505,41.05469,-74.0885353
50500010203.0,0,0,0.00954386673177104,36.2838707,-81.595671
102100060504.0,1,1,0.8014311674234108,42.3628016,-100.4548345
150602030301.0,1,1,0.7034756226183095,34.5279549,-111.8754355
90203030504.0,0,1,0.08562045731783886,47.7214484,-96.354925
160300051408.0,0,0,0.047375401712843504,39.1245278,-112.267763
71401040106.0,0,0,0.014534490743302916,37.8255983,-90.6959597
90201050303.0,0,1,0.14503305859273616,45.8971942,-97.6884889
130301020403.0,0,0,0.04449466861133658,32.711477,-107.2024981
40801010104.0,0,0,0.01432601681370003,44.2617042,-83.5987746
150301050504.0,1,1,0.8243104785305791,33.8923689,-114.0269039
20401060806.0,0,0,0.017050394085198407,40.7625707,-75.4564021
102200010101.0,0,0,0.025214835617782365,42.5312554,-99.5754334
160202010602.0,0,1,0.11126934000885445,40.2494698,-111.9135032
180702020202.0,0,0,0.04016852273929015,33.8125514,-116.9769962
31501100304.0,0,0,0.008048177328619448,32.4978799,-85.7783959
80802030501.0,0,0,0.006650397547127374,30.7344995,-93.2484811
181001000302.0,0,1,0.10508069874450722,34.4355573,-116.8437285
121003030101.0,0,0,0.0170167148404209,29.1991574,-98.275771
101000040706.0,0,0,0.028866261797017255,46.9858397,-105.030812
30401040302.0,0,0,0.015618538722647896,35.4908811,-79.866744
102400080204.0,0,0,0.02986492096744482,40.2245494,-96.1181426
170102040204.0,0,0,0.03745366652645583,46.9989832,-114.121493
20402020605.0,0,0,0.02241899425520086,39.9097346,-75.4802432
130301020505.0,0,1,0.1484044004788963,32.5678959,-107.0145277
102702020301.0,0,0,0.045300918982201094,40.2371333,-97.135825
150701020702.0,0,1,0.18260396817029195,33.685973,-112.5805434
170101040406.0,1,1,0.5620967010252531,48.647976,-116.4461651
70600040506.0,0,0,0.018475088263799174,42.8359346,-91.7678881
60300030602.0,0,0,0.007342496002945351,35.1146337,-86.2508042
170501230507.0,0,0,0.024988636342281705,44.441242,-116.0688517
101500070301.0,0,0,0.04512621315530501,42.580963,-98.9311815
180201250902.0,0,0,0.00800480740717695,39.3909532,-121.2630832
140802010402.0,0,0,0.026588855983404814,37.7715171,-109.7133578
20802060604.0,0,0,0.009131486372365064,37.35297,-76.8433885
102901090104.0,0,0,0.011271713680059808,38.4397697,-93.2793022
170103041001.0,0,0,0.02084421180506375,47.2042853,-116.4779272
70801020102.0,0,0,0.029912715631860497,43.2866696,-92.4651732
101900090107.0,0,0,0.03053295138903643,41.1452384,-104.8378434
180600020802.0,0,0,0.018476601613919,37.0150004,-121.8035002
140600040604.0,0,0,0.0291472199086111,40.240817,-110.6265319
180902021505.0,1,1,0.8876543247643353,36.42982,-116.3576937
160502010503.0,0,0,0.030286144847889673,39.1160447,-119.8407085
70802090504.0,0,0,0.014114043834179465,41.4862019,-92.0448623
170401040604.0,0,0,0.01400004840699031,43.4533677,-111.2752783
41000020310.0,0,0,0.029139443650259358,41.8915127,-83.7270172
80203040101.0,0,0,0.036365892834511325,34.9857744,-91.0908391
100800150203.0,0,0,0.013232677307514165,45.380004,-107.6490937
71200021002.0,0,0,0.020311267514425628,40.8341894,-87.8014839
20402050102.0,0,0,0.011736744290524171,40.0125876,-75.7648122
150200160804.0,0,1,0.11921584489846508,35.7005568,-111.4916468
180800030902.0,0,1,0.14380253953858885,39.6850316,-119.968306
110701070206.0,0,0,0.00946536424783513,36.3512873,-96.3290718
102200040204.0,0,0,0.018123372538808198,42.373118,-97.1590394
180702030603.0,0,0,0.051793945981760854,33.8288378,-117.3793492
30101070703.0,0,0,0.008984633383245372,36.1648422,-77.0831004
120301050505.0,0,0,0.008847572635607186,32.0928277,-96.0056604
50100050901.0,0,0,0.01797703627042344,41.3626251,-79.3614949
180102060802.0,0,0,0.02837558985799952,41.8639676,-122.6638326
180703050402.0,0,0,0.04074934996687013,32.6376033,-116.4568655
121101060905.0,0,0,0.016813170363697186,29.1006003,-99.6467124
180201550302.0,0,0,0.024363195746493902,40.1149399,-122.5515846
41100040102.0,0,0,0.026438871126475524,41.374805,-81.0412736
150100150708.0,1,1,0.7932623664726597,36.0720106,-114.9938053
10900030102.0,0,0,0.011201751330941284,42.26919,-71.8242556
60101051101.0,0,0,0.010259380019989734,35.8455476,-82.6765196
180500030303.0,0,0,0.011357832764392752,37.1827205,-121.9567181
100302030803.0,0,1,0.09509112753018022,48.417196,-111.8807927
20403020106.0,0,0,0.010433687629740658,39.6508065,-74.9136546
20502040304.0,0,0,0.01049354730665842,41.0735634,-77.386757
120302030202.0,0,0,0.008483334762908593,29.8772853,-94.5990849
10801010902.0,0,0,0.011827885757501105,44.5444612,-71.5753789
170900030512.0,0,0,0.03065435951901569,44.7660865,-123.2141429
180600050407.0,0,0,0.03407639481778201,35.694765,-120.6642306
171100020201.0,0,0,0.024086171230120072,48.9963619,-122.6999603
110200030106.0,0,0,0.056132037753794876,38.9511485,-104.7310907
170501230506.0,0,0,0.01746624206086254,44.3995034,-115.9470815
180300090503.0,0,0,0.03967875366335731,36.7683533,-119.7123622
120100040903.0,0,0,0.0065378467174528505,31.456565,-93.9283168
110200030105.0,0,0,0.02427734234894797,39.0243576,-104.8282802
50500060301.0,0,0,0.02439372605245238,38.0515306,-81.2372832
80203020605.0,0,0,0.027442934828880924,35.4992036,-91.0648554
70102060605.0,0,0,0.01124588231885605,44.9316181,-93.3491231
150502020202.0,0,0,0.06003899575145308,31.3784999,-109.9333919
160203040105.0,1,1,0.78488815014716,40.2118918,-112.4300646
60300030301.0,0,0,0.009052585340785716,35.1198815,-86.0624541
180600020801.0,0,0,0.04061642966024964,36.9552551,-121.4937939
170603050203.0,0,0,0.022407927420178393,45.8784688,-115.4877995
180600070206.0,1,1,0.6489815020258163,34.8388209,-119.6652139
140100050604.0,0,0,0.025707250934838957,39.5241677,-107.7351023
90100040306.0,0,0,0.04710321302140216,48.6807644,-99.9626003
10900040103.0,0,0,0.011967036055633479,42.0300812,-71.0551451
170501011006.0,0,0,0.05365311570574963,43.0826167,-115.8540783
60300020905.0,0,0,0.009564946339320864,34.6605566,-86.820465
170300010408.0,0,0,0.017826235287006675,47.0693183,-120.5135203
180201550101.0,0,0,0.027745396346230782,40.3015691,-121.8685898
20502060508.0,0,0,0.02382940954016439,41.3428157,-76.970482
60200030210.0,0,0,0.008482304289755728,35.0648616,-84.5026318
102400080104.0,0,0,0.039828647575742004,40.5322282,-96.4789655
120500020401.0,0,0,0.027814473910513324,34.2293102,-102.7708742
70900060201.0,0,0,0.025705424662143112,42.1952934,-88.4074227
10700010402.0,0,0,0.015724553139847632,43.8322957,-71.5707586
60400030701.0,0,0,0.00876727688271219,36.0512204,-87.4317415
101800020605.0,0,0,0.02647720381729763,41.5198006,-106.6574856
180300040404.0,1,1,0.8062049997882536,35.6194303,-119.3828685
121101060203.0,0,0,0.012660509339130118,29.6245217,-99.7237095
150701020804.0,1,1,0.6156120089359313,33.8292064,-112.154588
50302030504.0,0,0,0.019410751574593446,38.8049248,-80.8727993
40302022001.0,0,0,0.009674844867120445,44.2144066,-89.2427228
11000040102.0,0,0,0.01677272848074365,41.5398735,-72.9345173
31601011101.0,0,0,0.006770757691045707,33.9715354,-88.3751234
110100020206.0,0,0,0.010785473564072638,37.0569593,-93.1160834
40400010601.0,1,1,0.6361493280317149,41.6841546,-86.9299194
170900040704.0,1,1,0.681301900968298,44.0878954,-122.7239004
101800040401.0,0,0,0.044627953470996067,41.9656096,-106.2930665
110600050304.0,0,0,0.016727612166816334,37.2362931,-97.5396492
101900030602.0,0,0,0.04453532844105165,40.1115208,-104.8045204
31700091103.0,0,0,0.006434011610840807,30.8381175,-89.3673342
180902031603.0,1,1,0.7399606684334167,35.5587145,-116.5943938
110100020404.0,0,0,0.012839726657127211,36.7718262,-93.8369277
111101030703.0,0,0,0.00951506471189821,35.7971998,-94.4470749
180201160307.0,0,0,0.030492937315501772,39.1215565,-122.8491667
150701020607.0,0,1,0.13870037315270625,33.6344196,-112.1356955
180703020302.0,1,1,0.4705816266430227,33.4769708,-117.0538592
31102030908.0,0,0,0.007408976660014273,30.5020314,-83.2493574
170200160107.0,0,0,0.06131185410266134,46.7597194,-119.7000616
100600050201.0,1,1,0.7540293463576191,48.0657948,-105.1364333
121101060501.0,0,0,0.011566325390536989,29.4754844,-99.6101656
80702020903.0,0,0,0.015334738860341895,30.4163948,-90.9102717
110701060602.0,0,0,0.009228328394597946,36.8079101,-96.2466816
100200080905.0,0,0,0.023595656399046025,45.6641205,-110.9718978
150503010506.0,1,1,0.7228602627932381,31.5966301,-111.0449265
160203050502.0,0,0,0.047186128502128465,40.6402732,-112.6670545
20200040307.0,0,0,0.018379465517492484,43.1726387,-75.3655015
101900010404.0,0,0,0.03480581140181519,39.390005,-105.8737291
180600100501.0,0,0,0.027737854471668374,34.6695286,-119.9077137
170402120703.0,1,1,0.721447907978036,42.5505688,-114.6553946
180701020106.0,0,0,0.034573618866976526,34.5088077,-118.3662946
180300071401.0,0,0,0.028988709765967596,36.2646999,-119.3909011
180902050602.0,0,1,0.12761933573614662,35.9433135,-117.5590542
50100070601.0,0,0,0.034394133626847526,40.5404007,-78.8231149
170402020305.0,0,0,0.018263760445834745,44.4326232,-111.5085957
180902061404.0,0,1,0.09166222988043195,34.6790123,-118.2804132
102600110202.0,0,0,0.016228855790636702,39.6651872,-100.1120368
103002000208.0,0,0,0.011092251254331312,38.7502628,-91.4877914
80302010707.0,0,0,0.007980964424851423,34.5121084,-89.3563676
170501011103.0,0,1,0.09634184473275653,43.0888472,-115.6239888
120301020405.0,0,0,0.02351814142298541,32.6929733,-97.1671501
180701060101.0,0,0,0.027301352667204022,33.9359383,-118.3685335
20402010406.0,0,0,0.017378211465191515,40.0464223,-74.7444438
71200070103.0,0,0,0.017420057595119526,41.9475238,-88.3934591
70600010202.0,0,0,0.012508645259591958,43.6081515,-91.4680112
110300100201.0,0,0,0.02596750368651043,37.9867217,-97.9661684
101301030203.0,0,0,0.03906184320315196,47.1120935,-100.1838446
71300110606.0,0,0,0.017862427139633392,39.4604449,-90.2158091
180300070403.0,0,0,0.0297302896894337,36.4755579,-118.8438651
30501051301.0,0,0,0.008181223893509183,35.1270799,-82.2087099
101900030303.0,0,0,0.029518543538256125,39.5989167,-104.8409043
30702011101.0,0,0,0.0058293846185261886,31.2649799,-82.0420144
40400030302.0,0,0,0.02362245088279613,43.3495828,-88.2359424
101102040207.0,0,0,0.021728594005549544,47.0436827,-104.1967269
150100070209.0,0,1,0.0726292376453568,35.407686,-114.0150826
160202010601.0,1,1,0.5358034144915539,40.0969698,-111.9840967
20402030205.0,0,0,0.05723022871239647,40.6560556,-76.0658385
20801100302.0,0,0,0.017020260513100138,38.3595226,-75.5310058
102400080303.0,0,0,0.02830793670809063,40.2243992,-95.8768522
50200020105.0,0,0,0.014420054897502742,39.0270405,-80.5181405
180902080404.0,0,1,0.2537722561204144,34.6079358,-117.5874277
180902080503.0,0,1,0.10908063315097677,34.4686273,-117.4390904
180600051402.0,0,0,0.02315030695753938,36.2175478,-121.19722
150200100211.0,0,0,0.04937925482371213,34.6882797,-110.5355825
120100021104.0,0,0,0.006840841048745294,32.2459855,-94.0346098
30203010405.0,0,0,0.012681037496325894,34.8147027,-76.6849926
121003030104.0,0,0,0.03213598974845478,29.123636,-98.2587381
71300100304.0,0,0,0.01596227370629758,40.5200601,-90.7562497
102600130206.0,0,0,0.01851673762242513,39.4091674,-100.1412675
90100050101.0,1,1,0.7109084116329402,48.6974217,-101.4334034
90100030504.0,0,0,0.03886983236240143,48.3800747,-100.4198195
70801020906.0,0,0,0.010714739517686606,42.1831202,-91.3616003
80202040711.0,0,0,0.01792474637113413,36.0489033,-90.0139163
20801110101.0,0,0,0.008974158113564518,38.315253,-75.4654764
20402050306.0,0,0,0.019703048712016644,39.7155943,-75.7496699
150502020507.0,0,0,0.03582046308124559,31.6135166,-110.3706762
71300020402.0,0,0,0.02899593637990612,40.7667771,-88.7212715
31300100505.0,0,0,0.008808575471321998,31.1241964,-84.7151365
31002080403.0,0,0,0.006994231424222717,28.5546384,-82.0946771
10700060606.0,0,0,0.011238157237857923,42.957188,-71.7102615
100200071201.0,0,0,0.03379386582716863,45.1697445,-111.8730782
20700100705.0,0,0,0.01201547345974169,38.7957358,-77.3950879
30501080403.0,0,0,0.0062733436710314975,34.4345619,-81.6133256
170402080404.0,1,1,0.5544290253048543,42.7070661,-112.2726785
101900010107.0,0,0,0.025187143650271405,39.1749501,-105.8455469
180201630403.0,0,0,0.021356516057001028,38.4639204,-121.3101017
20503020802.0,0,0,0.009251422030174976,40.4599942,-78.0972474
180201280402.0,0,0,0.017060001135476444,39.1065055,-120.6892054
140700020601.0,0,0,0.0422620370163449,38.7406116,-110.9113744
20401040308.0,0,0,0.015005343041145673,41.3897794,-74.6566105
30801021205.0,0,0,0.007375979288528755,29.4639869,-82.2049706
40301060301.0,0,0,0.018000196729154157,45.9870461,-88.9337302
170102051203.0,0,0,0.03321315672440438,46.4417563,-114.0849057
50902020504.0,0,0,0.014174278989522601,39.5571426,-84.0658
120100021006.0,0,0,0.007652321742687002,32.034525,-94.4791012
101900071008.0,0,0,0.03561426646265537,40.4671723,-104.7296939
171100100302.0,0,0,0.030476230392086977,47.4478992,-121.7128428
180201041201.0,0,1,0.06463097632431956,39.6984816,-122.0616464
120100040104.0,0,0,0.006809683544737255,31.7821369,-94.0309017
20403040102.0,0,0,0.012448574830273028,37.7929234,-75.5668246
130600080705.0,0,0,0.05316581713827909,33.3554896,-104.5615897
110300080108.0,0,0,0.018507987853856035,38.5054446,-99.5001066
150602030307.0,0,0,0.03155902677655303,34.4080325,-111.6312344
20501061204.0,0,0,0.014578065481776275,41.6856435,-75.7210267
180600130203.0,0,0,0.03645407492513948,34.4157683,-119.7010949
180201630202.0,0,1,0.07917521833053594,38.5760406,-121.9802872
120100020703.0,0,0,0.0075192887456773175,32.5218018,-94.310712
101302050202.0,0,0,0.02607411685588723,46.2797425,-102.9120106
160203010205.0,0,0,0.04318337288402815,38.5548863,-114.1692211
160203020301.0,0,0,0.0525112890441824,38.4624184,-113.8326415
101800110703.0,0,0,0.04444836316753972,42.2326234,-105.1527469
180702030704.0,0,0,0.031948181129195244,34.1347245,-117.6049997
170102140206.0,0,0,0.028999164427503575,48.1568285,-116.4245564
150701020906.0,1,1,0.7256727167648951,33.6062752,-112.3667667
80302060300.0,0,0,0.023806170591585536,33.3030676,-90.3951651
80302040101.0,0,0,0.008094654801786486,34.857742,-89.360536
120401010206.0,0,0,0.008560441738921908,30.3875381,-95.6244581
40201050601.0,0,0,0.01685171267332982,46.7873563,-88.5185834
111102050303.0,0,0,0.012392055412744163,35.2565738,-92.2062801
121101080106.0,0,0,0.015232811632164039,28.5257979,-98.9097032
102300031004.0,1,1,0.5147920055020133,43.006123,-95.4510343
70801050908.0,0,0,0.020731989507389127,41.7020412,-93.2959085
50200010706.0,0,0,0.017010032630089274,39.262468,-80.0093447
180300030405.0,0,1,0.06717009042093013,35.3449876,-118.4202864
70802050808.0,0,0,0.013001304976941682,42.1904891,-92.6269905
30702030302.0,0,0,0.008498117959686694,31.0788966,-81.5391427
110100011003.0,0,0,0.008990601863311498,36.1524793,-93.3638496
41100020203.0,0,0,0.025456931560109492,41.2471901,-81.2609243
101900030107.0,0,0,0.016491032630992306,39.4539902,-104.7773834
